Key: review/i_id_index/609, Time Difference: 0ms
Key: review/i_id_index/733, Time Difference: 3ms
Key: review/u_id_index/503, Time Difference: 3ms
Key: review/i_id_index/516, Time Difference: 3ms
Key: review/i_id_index/965, Time Difference: 3ms
Key: review/i_id_index/401, Time Difference: 3ms
Key: trust/source_u_id_index/671, Time Difference: 3ms
Key: review/a_id_index/258, Time Difference: 3ms
Key: review/i_id_index/48, Time Difference: 3ms
Key: review/i_id_index/442, Time Difference: 3ms
Key: review/u_id_index/141, Time Difference: 3ms
Key: review/u_id_index/142, Time Difference: 3ms
Key: review/u_id_index/143, Time Difference: 3ms
Key: review/u_id_index/144, Time Difference: 3ms
Key: review/u_id_index/145, Time Difference: 3ms
Key: review/u_id_index/146, Time Difference: 3ms
Key: review/u_id_index/147, Time Difference: 3ms
Key: review/u_id_index/148, Time Difference: 3ms
Key: review/u_id_index/149, Time Difference: 3ms
Key: review/u_id_index/150, Time Difference: 3ms
Key: review/i_id_index/600, Time Difference: 3ms
Key: review/i_id_index/170, Time Difference: 3ms
Key: review/u_id_index/1580, Time Difference: 3ms
Key: review/u_id_index/1581, Time Difference: 3ms
Key: review/u_id_index/1582, Time Difference: 3ms
Key: review/u_id_index/1583, Time Difference: 3ms
Key: review/u_id_index/1584, Time Difference: 3ms
Key: review/u_id_index/1585, Time Difference: 3ms
Key: review/u_id_index/1586, Time Difference: 3ms
Key: review/u_id_index/1587, Time Difference: 3ms
Key: review/u_id_index/1588, Time Difference: 3ms
Key: review/u_id_index/1589, Time Difference: 3ms
Key: review/i_id_index/285, Time Difference: 3ms
Key: review/i_id_index/291, Time Difference: 3ms
Key: review/i_id_index/7, Time Difference: 3ms
Key: review/creation_date_index/2023-02-24, Time Difference: 3ms
Key: review/creation_date_index/2023-02-25, Time Difference: 3ms
Key: review/creation_date_index/2023-02-26, Time Difference: 3ms
Key: review/creation_date_index/2023-02-27, Time Difference: 3ms
Key: review/creation_date_index/2023-02-28, Time Difference: 3ms
Key: review/creation_date_index/2023-03-01, Time Difference: 3ms
Key: review/creation_date_index/2023-03-02, Time Difference: 3ms
Key: review/creation_date_index/2023-03-03, Time Difference: 3ms
Key: review/creation_date_index/2023-03-04, Time Difference: 3ms
Key: review/creation_date_index/2023-03-05, Time Difference: 3ms
Key: review/creation_date_index/2023-10-30, Time Difference: 3ms
Key: review/creation_date_index/2023-10-31, Time Difference: 3ms
Key: review/creation_date_index/2023-11-01, Time Difference: 3ms
Key: review/creation_date_index/2023-11-02, Time Difference: 3ms
Key: review/creation_date_index/2023-11-03, Time Difference: 3ms
Key: review/creation_date_index/2023-11-04, Time Difference: 3ms
Key: review/creation_date_index/2023-11-05, Time Difference: 3ms
Key: review/creation_date_index/2023-11-06, Time Difference: 3ms
Key: review/creation_date_index/2023-11-07, Time Difference: 3ms
Key: review/creation_date_index/2023-11-08, Time Difference: 3ms
Key: review/creation_date_index/2021-06-02, Time Difference: 3ms
Key: review/creation_date_index/2021-06-03, Time Difference: 3ms
Key: review/creation_date_index/2021-06-04, Time Difference: 3ms
Key: review/creation_date_index/2021-06-05, Time Difference: 3ms
Key: review/creation_date_index/2021-06-06, Time Difference: 3ms
Key: review/creation_date_index/2021-06-07, Time Difference: 3ms
Key: review/creation_date_index/2021-06-08, Time Difference: 3ms
Key: review/creation_date_index/2021-06-09, Time Difference: 3ms
Key: review/creation_date_index/2021-06-10, Time Difference: 3ms
Key: review/creation_date_index/2021-06-11, Time Difference: 3ms
Key: review/i_id_index/318, Time Difference: 3ms
Key: review/i_id_index/835, Time Difference: 3ms
Key: trust/source_u_id_index/48, Time Difference: 3ms
Key: review/i_id_index/131, Time Difference: 3ms
Key: review/u_id_index/1205, Time Difference: 3ms
Key: review/u_id_index/1956, Time Difference: 3ms
Key: review/u_id_index/182, Time Difference: 3ms
Key: review/u_id_index/183, Time Difference: 3ms
Key: review/u_id_index/184, Time Difference: 3ms
Key: review/u_id_index/185, Time Difference: 3ms
Key: review/u_id_index/186, Time Difference: 3ms
Key: review/u_id_index/187, Time Difference: 3ms
Key: review/u_id_index/188, Time Difference: 3ms
Key: review/u_id_index/189, Time Difference: 3ms
Key: review/u_id_index/190, Time Difference: 3ms
Key: review/u_id_index/191, Time Difference: 3ms
Key: review/i_id_index/82, Time Difference: 3ms
Key: review/u_id_index/1617, Time Difference: 3ms
Key: review/u_id_index/1618, Time Difference: 3ms
Key: review/u_id_index/1619, Time Difference: 3ms
Key: review/u_id_index/1620, Time Difference: 3ms
Key: review/u_id_index/1621, Time Difference: 3ms
Key: review/u_id_index/1622, Time Difference: 3ms
Key: review/u_id_index/1623, Time Difference: 3ms
Key: review/u_id_index/1624, Time Difference: 3ms
Key: review/u_id_index/1625, Time Difference: 3ms
Key: review/u_id_index/1626, Time Difference: 3ms
Key: review/u_id_index/634, Time Difference: 3ms
Key: review/i_id_index/789, Time Difference: 3ms
Key: review/i_id_index/459, Time Difference: 3ms
Key: review/i_id_index/329, Time Difference: 3ms
Key: review/i_id_index/14, Time Difference: 3ms
Key: trust/source_u_id_index/676, Time Difference: 3ms
Key: review/i_id_index/421, Time Difference: 4ms
Key: trust/source_u_id_index/498, Time Difference: 4ms
Key: review/i_id_index/889, Time Difference: 4ms
Key: review/i_id_index/772, Time Difference: 4ms
Key: review/i_id_index/449, Time Difference: 4ms
Key: review/i_id_index/672, Time Difference: 4ms
Key: trust/source_u_id_index/240, Time Difference: 4ms
Key: review/u_id_index/1525, Time Difference: 4ms
Key: review/u_id_index/1526, Time Difference: 4ms
Key: review/u_id_index/1527, Time Difference: 4ms
Key: review/u_id_index/1528, Time Difference: 4ms
Key: review/u_id_index/1529, Time Difference: 4ms
Key: review/u_id_index/1530, Time Difference: 4ms
Key: review/u_id_index/1531, Time Difference: 4ms
Key: review/u_id_index/1532, Time Difference: 4ms
Key: review/u_id_index/1533, Time Difference: 4ms
Key: review/u_id_index/1534, Time Difference: 4ms
Key: review/i_id_index/132, Time Difference: 4ms
Key: trust/source_u_id_index/634, Time Difference: 4ms
Key: review/i_id_index/389, Time Difference: 4ms
Key: trust/source_u_id_index/36, Time Difference: 4ms
Key: review/i_id_index/827, Time Difference: 4ms
Key: trust/source_u_id_index/715, Time Difference: 4ms
Key: review/u_id_index/551, Time Difference: 4ms
Key: review/creation_date_index/2020-09-15, Time Difference: 4ms
Key: review/creation_date_index/2020-09-16, Time Difference: 4ms
Key: review/creation_date_index/2020-09-17, Time Difference: 4ms
Key: review/creation_date_index/2020-09-18, Time Difference: 4ms
Key: review/creation_date_index/2020-09-19, Time Difference: 4ms
Key: review/creation_date_index/2020-09-20, Time Difference: 4ms
Key: review/creation_date_index/2020-09-21, Time Difference: 4ms
Key: review/creation_date_index/2020-09-22, Time Difference: 4ms
Key: review/creation_date_index/2020-09-23, Time Difference: 4ms
Key: review/creation_date_index/2020-09-24, Time Difference: 4ms
Key: review/i_id_index/293, Time Difference: 4ms
Key: review/u_id_index/722, Time Difference: 4ms
Key: review/u_id_index/1119, Time Difference: 4ms
Key: review/u_id_index/1120, Time Difference: 4ms
Key: review/u_id_index/1121, Time Difference: 4ms
Key: review/u_id_index/1122, Time Difference: 4ms
Key: review/u_id_index/1123, Time Difference: 4ms
Key: review/u_id_index/1124, Time Difference: 4ms
Key: review/u_id_index/1125, Time Difference: 4ms
Key: review/u_id_index/1126, Time Difference: 4ms
Key: review/u_id_index/1127, Time Difference: 4ms
Key: review/u_id_index/1128, Time Difference: 4ms
Key: review/i_id_index/678, Time Difference: 4ms
Key: review/u_id_index/1958, Time Difference: 4ms
Key: review/a_id_index/1094, Time Difference: 4ms
Key: review/i_id_index/450, Time Difference: 4ms
Key: review/a_id_index/975, Time Difference: 4ms
Key: review/i_id_index/315, Time Difference: 4ms
Key: review/i_id_index/17, Time Difference: 4ms
Key: trust/source_u_id_index/378, Time Difference: 4ms
Key: review/creation_date_index/2020-01-12, Time Difference: 4ms
Key: review/creation_date_index/2020-01-13, Time Difference: 4ms
Key: review/creation_date_index/2020-01-14, Time Difference: 4ms
Key: review/creation_date_index/2020-01-15, Time Difference: 4ms
Key: review/creation_date_index/2020-01-16, Time Difference: 4ms
Key: review/creation_date_index/2020-01-17, Time Difference: 4ms
Key: review/creation_date_index/2020-01-18, Time Difference: 4ms
Key: review/creation_date_index/2020-01-19, Time Difference: 4ms
Key: review/creation_date_index/2020-01-20, Time Difference: 4ms
Key: review/creation_date_index/2020-01-21, Time Difference: 4ms
Key: review/u_id_index/1784, Time Difference: 4ms
Key: review/i_id_index/405, Time Difference: 4ms
Key: trust/source_u_id_index/736, Time Difference: 4ms
Key: review/u_id_index/1872, Time Difference: 4ms
Key: review/i_id_index/409, Time Difference: 4ms
Key: review/u_id_index/303, Time Difference: 4ms
Key: review/i_id_index/581, Time Difference: 4ms
Key: review/u_id_index/1765, Time Difference: 4ms
Key: review/i_id_index/830, Time Difference: 4ms
Key: review/a_id_index/813, Time Difference: 4ms
Key: review/i_id_index/360, Time Difference: 4ms
Key: review/i_id_index/33, Time Difference: 4ms
Key: review/i_id_index/169, Time Difference: 4ms
Key: review/i_id_index/651, Time Difference: 4ms
Key: review/i_id_index/663, Time Difference: 4ms
Key: review/u_id_index/1579, Time Difference: 4ms
Key: review/u_id_index/1147, Time Difference: 4ms
Key: review/a_id_index/1082, Time Difference: 4ms
Key: review/i_id_index/292, Time Difference: 4ms
Key: review/u_id_index/958, Time Difference: 4ms
Key: review/u_id_index/1991, Time Difference: 4ms
Key: review/i_id_index/611, Time Difference: 4ms
Key: trust/source_u_id_index/792, Time Difference: 4ms
Key: review/i_id_index/696, Time Difference: 4ms
Key: review/i_id_index/751, Time Difference: 4ms
Key: review/creation_date_index/2023-10-04, Time Difference: 4ms
Key: review/creation_date_index/2023-10-05, Time Difference: 4ms
Key: review/creation_date_index/2023-10-06, Time Difference: 4ms
Key: review/creation_date_index/2023-10-07, Time Difference: 4ms
Key: review/creation_date_index/2023-10-08, Time Difference: 4ms
Key: review/creation_date_index/2023-10-09, Time Difference: 4ms
Key: review/creation_date_index/2023-10-10, Time Difference: 4ms
Key: review/creation_date_index/2023-10-11, Time Difference: 4ms
Key: review/creation_date_index/2023-10-12, Time Difference: 4ms
Key: review/creation_date_index/2023-10-13, Time Difference: 4ms
Key: review/i_id_index/675, Time Difference: 4ms
Key: trust/source_u_id_index/586, Time Difference: 4ms
Key: review/u_id_index/1934, Time Difference: 4ms
Key: review/a_id_index/485, Time Difference: 4ms
Key: review/i_id_index/575, Time Difference: 4ms
Key: review/i_id_index/516, Time Difference: 4ms
Key: review/a_id_index/523, Time Difference: 4ms
Key: review/i_id_index/378, Time Difference: 4ms
Key: review/a_id_index/286, Time Difference: 4ms
Key: review/i_id_index/601, Time Difference: 4ms
Key: review/i_id_index/419, Time Difference: 4ms
Key: trust/source_u_id_index/659, Time Difference: 4ms
Key: review/a_id_index/50, Time Difference: 4ms
Key: review/i_id_index/435, Time Difference: 4ms
Key: review/i_id_index/845, Time Difference: 4ms
Key: review/u_id_index/955, Time Difference: 4ms
Key: review/a_id_index/808, Time Difference: 4ms
Key: review/i_id_index/241, Time Difference: 4ms
Key: review/u_id_index/371, Time Difference: 4ms
Key: review/i_id_index/508, Time Difference: 4ms
Key: review/u_id_index/49, Time Difference: 4ms
Key: review/u_id_index/1351, Time Difference: 4ms
Key: review/i_id_index/359, Time Difference: 4ms
Key: review/a_id_index/1036, Time Difference: 4ms
Key: review/i_id_index/860, Time Difference: 4ms
Key: review/i_id_index/144, Time Difference: 4ms
Key: trust/source_u_id_index/231, Time Difference: 4ms
Key: review/u_id_index/335, Time Difference: 4ms
Key: review/creation_date_index/2023-07-02, Time Difference: 4ms
Key: review/creation_date_index/2023-07-03, Time Difference: 4ms
Key: review/creation_date_index/2023-07-04, Time Difference: 4ms
Key: review/creation_date_index/2023-07-05, Time Difference: 4ms
Key: review/creation_date_index/2023-07-06, Time Difference: 4ms
Key: review/creation_date_index/2023-07-07, Time Difference: 4ms
Key: review/creation_date_index/2023-07-08, Time Difference: 4ms
Key: review/creation_date_index/2023-07-09, Time Difference: 4ms
Key: review/creation_date_index/2023-07-10, Time Difference: 4ms
Key: review/creation_date_index/2023-07-11, Time Difference: 4ms
Key: review/i_id_index/632, Time Difference: 4ms
Key: review/a_id_index/1175, Time Difference: 4ms
Key: review/i_id_index/352, Time Difference: 4ms
Key: review/i_id_index/620, Time Difference: 4ms
Key: review/i_id_index/3, Time Difference: 4ms
Key: trust/source_u_id_index/1039, Time Difference: 4ms
Key: review/a_id_index/1234, Time Difference: 4ms
Key: review/i_id_index/178, Time Difference: 4ms
Key: review/u_id_index/1262, Time Difference: 4ms
Key: review/i_id_index/87, Time Difference: 4ms
Key: trust/source_u_id_index/641, Time Difference: 4ms
Key: review/u_id_index/671, Time Difference: 4ms
Key: review/i_id_index/65, Time Difference: 4ms
Key: review/i_id_index/667, Time Difference: 4ms
Key: trust/source_u_id_index/767, Time Difference: 4ms
Key: review/u_id_index/991, Time Difference: 4ms
Key: review/i_id_index/527, Time Difference: 4ms
Key: trust/source_u_id_index/70, Time Difference: 4ms
Key: review/i_id_index/112, Time Difference: 4ms
Key: review/i_id_index/894, Time Difference: 4ms
Key: review/i_id_index/682, Time Difference: 4ms
Key: review/i_id_index/875, Time Difference: 4ms
Key: trust/source_u_id_index/1004, Time Difference: 4ms
Key: review/i_id_index/968, Time Difference: 4ms
Key: review/i_id_index/758, Time Difference: 4ms
Key: review/i_id_index/722, Time Difference: 4ms
Key: review/u_id_index/824, Time Difference: 4ms
Key: review/a_id_index/865, Time Difference: 4ms
Key: review/i_id_index/667, Time Difference: 4ms
Key: review/u_id_index/95, Time Difference: 4ms
Key: review/i_id_index/215, Time Difference: 4ms
Key: review/u_id_index/335, Time Difference: 4ms
Key: review/i_id_index/402, Time Difference: 4ms
Key: review/i_id_index/429, Time Difference: 4ms
Key: trust/source_u_id_index/1071, Time Difference: 4ms
Key: review/a_id_index/208, Time Difference: 4ms
Key: review/i_id_index/62, Time Difference: 4ms
Key: review/i_id_index/597, Time Difference: 4ms
Key: review/i_id_index/470, Time Difference: 4ms
Key: review/u_id_index/1760, Time Difference: 4ms
Key: review/u_id_index/974, Time Difference: 4ms
Key: review/i_id_index/2, Time Difference: 4ms
Key: review/i_id_index/756, Time Difference: 4ms
Key: review/u_id_index/1090, Time Difference: 4ms
Key: review/i_id_index/674, Time Difference: 4ms
Key: trust/source_u_id_index/972, Time Difference: 4ms
Key: review/u_id_index/1905, Time Difference: 4ms
Key: review/creation_date_index/2023-11-29, Time Difference: 4ms
Key: review/creation_date_index/2023-11-30, Time Difference: 4ms
Key: review/creation_date_index/2023-12-01, Time Difference: 4ms
Key: review/creation_date_index/2023-12-02, Time Difference: 4ms
Key: review/creation_date_index/2023-12-03, Time Difference: 4ms
Key: review/creation_date_index/2023-12-04, Time Difference: 4ms
Key: review/creation_date_index/2023-12-05, Time Difference: 4ms
Key: review/creation_date_index/2023-12-06, Time Difference: 4ms
Key: review/creation_date_index/2023-12-07, Time Difference: 4ms
Key: review/creation_date_index/2023-12-08, Time Difference: 4ms
Key: review/i_id_index/750, Time Difference: 4ms
Key: review/u_id_index/790, Time Difference: 4ms
Key: review/i_id_index/62, Time Difference: 4ms
Key: review/u_id_index/1303, Time Difference: 4ms
Key: review/u_id_index/1304, Time Difference: 4ms
Key: review/u_id_index/1305, Time Difference: 4ms
Key: review/u_id_index/1306, Time Difference: 4ms
Key: review/u_id_index/1307, Time Difference: 4ms
Key: review/u_id_index/1308, Time Difference: 4ms
Key: review/u_id_index/1309, Time Difference: 4ms
Key: review/u_id_index/1310, Time Difference: 4ms
Key: review/u_id_index/1311, Time Difference: 4ms
Key: review/u_id_index/1312, Time Difference: 4ms
Key: review/i_id_index/434, Time Difference: 4ms
Key: review/u_id_index/475, Time Difference: 4ms
Key: review/u_id_index/1167, Time Difference: 4ms
Key: review/i_id_index/684, Time Difference: 4ms
Key: trust/source_u_id_index/698, Time Difference: 4ms
Key: review/creation_date_index/2022-12-08, Time Difference: 4ms
Key: review/creation_date_index/2022-12-09, Time Difference: 4ms
Key: review/creation_date_index/2022-12-10, Time Difference: 4ms
Key: review/creation_date_index/2022-12-11, Time Difference: 4ms
Key: review/creation_date_index/2022-12-12, Time Difference: 4ms
Key: review/creation_date_index/2022-12-13, Time Difference: 4ms
Key: review/creation_date_index/2022-12-14, Time Difference: 4ms
Key: review/creation_date_index/2022-12-15, Time Difference: 4ms
Key: review/creation_date_index/2022-12-16, Time Difference: 4ms
Key: review/creation_date_index/2022-12-17, Time Difference: 4ms
Key: review/i_id_index/413, Time Difference: 4ms
Key: review/i_id_index/918, Time Difference: 4ms
Key: review/i_id_index/698, Time Difference: 4ms
Key: review/u_id_index/162, Time Difference: 4ms
Key: review/u_id_index/163, Time Difference: 4ms
Key: review/u_id_index/164, Time Difference: 4ms
Key: review/u_id_index/165, Time Difference: 4ms
Key: review/u_id_index/166, Time Difference: 4ms
Key: review/u_id_index/167, Time Difference: 4ms
Key: review/u_id_index/168, Time Difference: 4ms
Key: review/u_id_index/169, Time Difference: 4ms
Key: review/u_id_index/170, Time Difference: 4ms
Key: review/u_id_index/171, Time Difference: 4ms
Key: review/i_id_index/355, Time Difference: 4ms
Key: review/i_id_index/362, Time Difference: 4ms
Key: review/i_id_index/715, Time Difference: 4ms
Key: review/creation_date_index/2022-01-28, Time Difference: 4ms
Key: review/creation_date_index/2022-01-29, Time Difference: 4ms
Key: review/creation_date_index/2022-01-30, Time Difference: 4ms
Key: review/creation_date_index/2022-01-31, Time Difference: 4ms
Key: review/creation_date_index/2022-02-01, Time Difference: 4ms
Key: review/creation_date_index/2022-02-02, Time Difference: 4ms
Key: review/creation_date_index/2022-02-03, Time Difference: 4ms
Key: review/creation_date_index/2022-02-04, Time Difference: 4ms
Key: review/creation_date_index/2022-02-05, Time Difference: 4ms
Key: review/creation_date_index/2022-02-06, Time Difference: 4ms
Key: review/a_id_index/14, Time Difference: 4ms
Key: review/i_id_index/421, Time Difference: 4ms
Key: review/u_id_index/524, Time Difference: 4ms
Key: review/i_id_index/211, Time Difference: 4ms
Key: trust/source_u_id_index/43, Time Difference: 4ms
Key: review/u_id_index/556, Time Difference: 4ms
Key: review/i_id_index/953, Time Difference: 4ms
Key: review/u_id_index/441, Time Difference: 4ms
Key: review/u_id_index/1554, Time Difference: 4ms
Key: review/u_id_index/1644, Time Difference: 4ms
Key: review/i_id_index/527, Time Difference: 4ms
Key: review/i_id_index/931, Time Difference: 4ms
Key: review/u_id_index/1053, Time Difference: 4ms
Key: review/u_id_index/1054, Time Difference: 4ms
Key: review/u_id_index/1055, Time Difference: 4ms
Key: review/u_id_index/1056, Time Difference: 4ms
Key: review/u_id_index/1057, Time Difference: 4ms
Key: review/u_id_index/1058, Time Difference: 4ms
Key: review/u_id_index/1059, Time Difference: 4ms
Key: review/u_id_index/1060, Time Difference: 4ms
Key: review/u_id_index/1061, Time Difference: 4ms
Key: review/u_id_index/1062, Time Difference: 4ms
Key: review/i_id_index/929, Time Difference: 4ms
Key: review/i_id_index/887, Time Difference: 4ms
Key: trust/source_u_id_index/1, Time Difference: 4ms
Key: review/i_id_index/503, Time Difference: 4ms
Key: review/i_id_index/672, Time Difference: 4ms
Key: review/i_id_index/22, Time Difference: 4ms
Key: review/u_id_index/162, Time Difference: 4ms
Key: review/u_id_index/654, Time Difference: 4ms
Key: review/i_id_index/938, Time Difference: 4ms
Key: trust/source_u_id_index/695, Time Difference: 4ms
Key: review/creation_date_index/2023-06-03, Time Difference: 4ms
Key: review/creation_date_index/2023-06-04, Time Difference: 4ms
Key: review/creation_date_index/2023-06-05, Time Difference: 4ms
Key: review/creation_date_index/2023-06-06, Time Difference: 4ms
Key: review/creation_date_index/2023-06-07, Time Difference: 4ms
Key: review/creation_date_index/2023-06-08, Time Difference: 4ms
Key: review/creation_date_index/2023-06-09, Time Difference: 4ms
Key: review/creation_date_index/2023-06-10, Time Difference: 4ms
Key: review/creation_date_index/2023-06-11, Time Difference: 4ms
Key: review/creation_date_index/2023-06-12, Time Difference: 4ms
Key: review/i_id_index/224, Time Difference: 4ms
Key: trust/source_u_id_index/947, Time Difference: 4ms
Key: trust/source_u_id_index/755, Time Difference: 4ms
Key: review/i_id_index/261, Time Difference: 4ms
Key: review/i_id_index/51, Time Difference: 4ms
Key: review/i_id_index/344, Time Difference: 4ms
Key: review/i_id_index/718, Time Difference: 4ms
Key: review/i_id_index/100, Time Difference: 4ms
Key: review/i_id_index/147, Time Difference: 4ms
Key: review/i_id_index/932, Time Difference: 4ms
Key: review/i_id_index/296, Time Difference: 4ms
Key: review/i_id_index/143, Time Difference: 4ms
Key: review/i_id_index/872, Time Difference: 4ms
Key: review/u_id_index/720, Time Difference: 4ms
Key: review/u_id_index/648, Time Difference: 4ms
Key: review/u_id_index/649, Time Difference: 4ms
Key: review/u_id_index/650, Time Difference: 4ms
Key: review/u_id_index/651, Time Difference: 4ms
Key: review/u_id_index/652, Time Difference: 4ms
Key: review/u_id_index/653, Time Difference: 4ms
Key: review/u_id_index/654, Time Difference: 4ms
Key: review/u_id_index/655, Time Difference: 4ms
Key: review/u_id_index/656, Time Difference: 4ms
Key: review/u_id_index/657, Time Difference: 4ms
Key: review/creation_date_index/2020-05-15, Time Difference: 4ms
Key: review/creation_date_index/2020-05-16, Time Difference: 4ms
Key: review/creation_date_index/2020-05-17, Time Difference: 4ms
Key: review/creation_date_index/2020-05-18, Time Difference: 4ms
Key: review/creation_date_index/2020-05-19, Time Difference: 4ms
Key: review/creation_date_index/2020-05-20, Time Difference: 4ms
Key: review/creation_date_index/2020-05-21, Time Difference: 4ms
Key: review/creation_date_index/2020-05-22, Time Difference: 4ms
Key: review/creation_date_index/2020-05-23, Time Difference: 4ms
Key: review/creation_date_index/2020-05-24, Time Difference: 4ms
Key: review/creation_date_index/2023-03-06, Time Difference: 4ms
Key: review/creation_date_index/2023-03-07, Time Difference: 4ms
Key: review/creation_date_index/2023-03-08, Time Difference: 4ms
Key: review/creation_date_index/2023-03-09, Time Difference: 4ms
Key: review/creation_date_index/2023-03-10, Time Difference: 4ms
Key: review/creation_date_index/2023-03-11, Time Difference: 4ms
Key: review/creation_date_index/2023-03-12, Time Difference: 4ms
Key: review/creation_date_index/2023-03-13, Time Difference: 4ms
Key: review/creation_date_index/2023-03-14, Time Difference: 4ms
Key: review/creation_date_index/2023-03-15, Time Difference: 4ms
Key: review/i_id_index/875, Time Difference: 4ms
Key: trust/source_u_id_index/364, Time Difference: 4ms
Key: review/u_id_index/199, Time Difference: 4ms
Key: review/u_id_index/200, Time Difference: 4ms
Key: review/u_id_index/201, Time Difference: 4ms
Key: review/u_id_index/202, Time Difference: 4ms
Key: review/u_id_index/203, Time Difference: 4ms
Key: review/u_id_index/204, Time Difference: 4ms
Key: review/u_id_index/205, Time Difference: 4ms
Key: review/u_id_index/206, Time Difference: 4ms
Key: review/u_id_index/207, Time Difference: 4ms
Key: review/u_id_index/208, Time Difference: 4ms
Key: review/a_id_index/548, Time Difference: 4ms
Key: review/i_id_index/355, Time Difference: 5ms
Key: review/a_id_index/1227, Time Difference: 5ms
Key: review/i_id_index/803, Time Difference: 5ms
Key: trust/source_u_id_index/513, Time Difference: 5ms
Key: review/i_id_index/784, Time Difference: 5ms
Key: review/u_id_index/1981, Time Difference: 5ms
Key: review/creation_date_index/2021-04-11, Time Difference: 5ms
Key: review/creation_date_index/2021-04-12, Time Difference: 5ms
Key: review/creation_date_index/2021-04-13, Time Difference: 5ms
Key: review/creation_date_index/2021-04-14, Time Difference: 5ms
Key: review/creation_date_index/2021-04-15, Time Difference: 5ms
Key: review/creation_date_index/2021-04-16, Time Difference: 5ms
Key: review/creation_date_index/2021-04-17, Time Difference: 5ms
Key: review/creation_date_index/2021-04-18, Time Difference: 5ms
Key: review/creation_date_index/2021-04-19, Time Difference: 5ms
Key: review/creation_date_index/2021-04-20, Time Difference: 5ms
Key: review/i_id_index/929, Time Difference: 5ms
Key: review/u_id_index/1260, Time Difference: 5ms
Key: review/u_id_index/1261, Time Difference: 5ms
Key: review/u_id_index/1262, Time Difference: 5ms
Key: review/u_id_index/1263, Time Difference: 5ms
Key: review/u_id_index/1264, Time Difference: 5ms
Key: review/u_id_index/1265, Time Difference: 5ms
Key: review/u_id_index/1266, Time Difference: 5ms
Key: review/u_id_index/1267, Time Difference: 5ms
Key: review/u_id_index/1268, Time Difference: 5ms
Key: review/u_id_index/1269, Time Difference: 5ms
Key: review/i_id_index/236, Time Difference: 5ms
Key: trust/source_u_id_index/1072, Time Difference: 5ms
Key: review/u_id_index/635, Time Difference: 5ms
Key: review/i_id_index/708, Time Difference: 5ms
Key: review/u_id_index/1745, Time Difference: 5ms
Key: review/creation_date_index/2021-07-08, Time Difference: 5ms
Key: review/creation_date_index/2021-07-09, Time Difference: 5ms
Key: review/creation_date_index/2021-07-10, Time Difference: 5ms
Key: review/creation_date_index/2021-07-11, Time Difference: 5ms
Key: review/creation_date_index/2021-07-12, Time Difference: 5ms
Key: review/creation_date_index/2021-07-13, Time Difference: 5ms
Key: review/creation_date_index/2021-07-14, Time Difference: 5ms
Key: review/creation_date_index/2021-07-15, Time Difference: 5ms
Key: review/creation_date_index/2021-07-16, Time Difference: 5ms
Key: review/creation_date_index/2021-07-17, Time Difference: 5ms
Key: review/i_id_index/417, Time Difference: 5ms
Key: trust/source_u_id_index/724, Time Difference: 5ms
Key: review/i_id_index/528, Time Difference: 5ms
Key: trust/source_u_id_index/770, Time Difference: 5ms
Key: review/i_id_index/695, Time Difference: 5ms
Key: review/u_id_index/904, Time Difference: 5ms
Key: review/u_id_index/1858, Time Difference: 5ms
Key: review/u_id_index/1859, Time Difference: 5ms
Key: review/u_id_index/1860, Time Difference: 5ms
Key: review/u_id_index/1861, Time Difference: 5ms
Key: review/u_id_index/1862, Time Difference: 5ms
Key: review/u_id_index/1863, Time Difference: 5ms
Key: review/u_id_index/1864, Time Difference: 5ms
Key: review/u_id_index/1865, Time Difference: 5ms
Key: review/u_id_index/1866, Time Difference: 5ms
Key: review/u_id_index/1867, Time Difference: 5ms
Key: review/i_id_index/37, Time Difference: 5ms
Key: review/u_id_index/292, Time Difference: 5ms
Key: review/u_id_index/1140, Time Difference: 5ms
Key: review/a_id_index/1170, Time Difference: 5ms
Key: review/i_id_index/19, Time Difference: 5ms
Key: review/i_id_index/23, Time Difference: 5ms
Key: review/u_id_index/371, Time Difference: 5ms
Key: review/i_id_index/744, Time Difference: 5ms
Key: review/u_id_index/787, Time Difference: 5ms
Key: review/i_id_index/167, Time Difference: 5ms
Key: review/i_id_index/939, Time Difference: 5ms
Key: review/i_id_index/954, Time Difference: 5ms
Key: trust/source_u_id_index/588, Time Difference: 5ms
Key: review/i_id_index/376, Time Difference: 5ms
Key: review/a_id_index/1272, Time Difference: 5ms
Key: review/i_id_index/516, Time Difference: 5ms
Key: review/i_id_index/9, Time Difference: 5ms
Key: review/i_id_index/914, Time Difference: 5ms
Key: trust/source_u_id_index/128, Time Difference: 5ms
Key: review/i_id_index/388, Time Difference: 5ms
Key: review/i_id_index/287, Time Difference: 5ms
Key: review/u_id_index/1569, Time Difference: 5ms
Key: review/creation_date_index/2020-10-27, Time Difference: 5ms
Key: review/creation_date_index/2020-10-28, Time Difference: 5ms
Key: review/creation_date_index/2020-10-29, Time Difference: 5ms
Key: review/creation_date_index/2020-10-30, Time Difference: 5ms
Key: review/creation_date_index/2020-10-31, Time Difference: 5ms
Key: review/creation_date_index/2020-11-01, Time Difference: 5ms
Key: review/creation_date_index/2020-11-02, Time Difference: 5ms
Key: review/creation_date_index/2020-11-03, Time Difference: 5ms
Key: review/creation_date_index/2020-11-04, Time Difference: 5ms
